Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
GameDecision,2020-11-27 10:23:18.2107,23293,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,16,0.0030,0.0000,Running,1.1127,19,0.3667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-27 10:23:21.8304,23552,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6346,55,(0.629 0.683 0.710 0.667 0.659 0.659 0.653 0.635 )
Rest,2020-11-27 10:23:21.9694,23562,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5754,55,(0.609 0.575 0.710 0.667 0.659 0.659 0.653 0.635 )
MotorImagery,2020-11-27 10:23:22.9995,23636,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9433,56,(0.900 0.908 0.929 0.943 0.632 0.707 0.789 0.831 )
Rest,2020-11-27 10:23:24.6411,23753,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4631,56,(0.847 0.850 0.858 0.869 0.834 0.699 0.463 0.838 )
InputWindowChange,2020-11-27 10:23:30.2210,24152,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,17,0.0000,0.0000,Running,2.4674,19,0.3667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:23:32.3143,24302,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7609,57,(0.635 0.669 0.712 0.725 0.750 0.751 0.771 0.761 )
InputWindowChange,2020-11-27 10:23:32.3148,24302,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,17,-3.8963,0.0000,Running,2.4674,19,0.3667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:23:32.3158,24302,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,17,-3.8963,0.0000,Running,2.4674,18,0.4000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:23:33.4695,24384,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5914,57,(0.792 0.746 0.671 0.591 0.790 0.785 0.764 0.775 )
MotorImagery,2020-11-27 10:23:34.4726,24456,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8393,58,(0.797 0.826 0.839 0.612 0.661 0.699 0.735 0.756 )
Rest,2020-11-27 10:23:38.9421,24776,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5343,58,(0.667 0.684 0.656 0.628 0.602 0.534 0.683 0.670 )
MotorImagery,2020-11-27 10:23:43.0349,25068,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8026,59,(0.785 0.803 0.611 0.641 0.668 0.711 0.698 0.752 )
Rest,2020-11-27 10:23:43.6759,25114,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5902,59,(0.702 0.679 0.678 0.672 0.645 0.590 0.738 0.732 )
MotorImagery,2020-11-27 10:23:45.4582,25242,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6033,60,(0.612 0.627 0.603 0.611 0.644 0.617 0.613 0.621 )
Rest,2020-11-27 10:23:45.4717,25243,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5764,60,(0.612 0.627 0.603 0.576 0.644 0.617 0.613 0.621 )
InputWindowChange,2020-11-27 10:23:48.2157,25439,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,18,0.0000,0.0000,Running,3.9439,18,0.4000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:23:48.6468,25470,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8600,61,(0.639 0.688 0.744 0.766 0.818 0.833 0.830 0.860 )
InputWindowChange,2020-11-27 10:23:48.6468,25470,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,18,-5.5672,0.0000,Running,3.9439,18,0.4000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:23:48.6478,25470,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,18,-5.5672,0.0000,Running,3.9439,17,0.4333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:23:49.5509,25534,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5914,61,(0.848 0.826 0.809 0.761 0.734 0.663 0.591 0.880 )
MotorImagery,2020-11-27 10:23:51.4740,25672,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7849,62,(0.615 0.616 0.625 0.651 0.710 0.744 0.752 0.785 )
Rest,2020-11-27 10:23:51.8503,25699,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5919,62,(0.746 0.703 0.665 0.628 0.629 0.592 0.752 0.785 )
MotorImagery,2020-11-27 10:23:53.0053,25782,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8502,63,(0.846 0.850 0.600 0.691 0.755 0.813 0.833 0.840 )
Rest,2020-11-27 10:23:54.0233,25855,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5890,63,(0.632 0.589 0.886 0.875 0.824 0.781 0.708 0.677 )
MotorImagery,2020-11-27 10:23:54.8023,25911,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6946,64,(0.614 0.659 0.658 0.654 0.694 0.701 0.714 0.695 )
Rest,2020-11-27 10:23:55.4430,25957,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5760,64,(0.636 0.576 0.704 0.704 0.685 0.728 0.705 0.687 )
MotorImagery,2020-11-27 10:23:55.9305,25992,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8232,65,(0.824 0.823 0.638 0.681 0.744 0.772 0.797 0.817 )
Rest,2020-11-27 10:23:58.4925,26175,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5686,65,(0.672 0.631 0.635 0.623 0.569 0.695 0.661 0.663 )
MotorImagery,2020-11-27 10:24:00.8032,26341,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7021,66,(0.728 0.697 0.706 0.702 0.649 0.690 0.727 0.721 )
Rest,2020-11-27 10:24:02.2232,26442,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5936,66,(0.681 0.653 0.627 0.594 0.716 0.712 0.716 0.693 )
MotorImagery,2020-11-27 10:24:04.4935,26604,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6425,67,(0.643 0.609 0.633 0.628 0.647 0.666 0.657 0.659 )
Rest,2020-11-27 10:24:04.6185,26613,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5675,67,(0.643 0.639 0.567 0.628 0.647 0.666 0.657 0.659 )
MotorImagery,2020-11-27 10:24:05.5237,26678,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6827,68,(0.615 0.639 0.683 0.605 0.611 0.609 0.607 0.600 )
InputWindowChange,2020-11-27 10:24:06.2203,26728,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,19,0.0000,0.0000,Running,4.6339,17,0.4333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-27 10:24:06.9300,26779,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5710,68,(0.604 0.571 0.828 0.830 0.808 0.781 0.755 0.697 )
MotorImagery,2020-11-27 10:24:08.7121,26906,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7183,69,(0.678 0.643 0.693 0.684 0.706 0.728 0.718 0.610 )
InputWindowChange,2020-11-27 10:24:08.7121,26906,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,19,-3.5089,0.0000,Running,4.6339,17,0.4333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:24:08.7131,26906,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,19,-3.5089,0.0000,Running,4.6339,16,0.4667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:24:09.1024,26934,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5833,69,(0.722 0.721 0.694 0.695 0.631 0.608 0.583 0.730 )
MotorImagery,2020-11-27 10:24:10.3821,27026,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8256,70,(0.821 0.842 0.838 0.826 0.694 0.757 0.795 0.818 )
Rest,2020-11-27 10:24:13.9610,27281,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5701,70,(0.724 0.698 0.673 0.690 0.680 0.654 0.632 0.570 )
MotorImagery,2020-11-27 10:24:15.3682,27382,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6744,71,(0.627 0.623 0.645 0.704 0.722 0.708 0.674 0.600 )
Rest,2020-11-27 10:24:17.7778,27554,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5573,71,(0.775 0.759 0.767 0.763 0.729 0.645 0.557 0.786 )
MotorImagery,2020-11-27 10:24:19.4480,27674,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6802,72,(0.687 0.680 0.628 0.667 0.676 0.664 0.664 0.708 )
Rest,2020-11-27 10:24:20.0613,27717,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5950,72,(0.702 0.706 0.655 0.632 0.595 0.724 0.733 0.705 )
InputWindowChange,2020-11-27 10:24:24.2229,28015,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,20,0.0000,0.0000,Running,2.2978,16,0.4667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:24:30.0560,28432,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7434,73,(0.724 0.740 0.728 0.743 0.604 0.664 0.706 0.718 )
InputWindowChange,2020-11-27 10:24:30.0560,28432,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,20,-0.1682,0.0000,Running,2.2978,16,0.4667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:24:30.0570,28432,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,20,-0.1682,0.0000,Running,2.2978,15,0.5000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:24:31.4489,28532,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5316,73,(0.726 0.609 0.532 0.879 0.874 0.852 0.800 0.782 )
MotorImagery,2020-11-27 10:24:33.3428,28667,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6008,74,(0.705 0.632 0.601 0.647 0.670 0.784 0.842 0.862 )
Rest,2020-11-27 10:24:33.3569,28668,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5821,74,(0.705 0.632 0.601 0.582 0.670 0.784 0.842 0.862 )
MotorImagery,2020-11-27 10:24:35.3894,28814,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8119,75,(0.778 0.804 0.815 0.819 0.812 0.712 0.755 0.759 )
Rest,2020-11-27 10:24:35.8208,28844,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5802,75,(0.762 0.747 0.736 0.689 0.580 0.820 0.825 0.803 )
MotorImagery,2020-11-27 10:24:37.9527,28997,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7544,76,(0.754 0.668 0.731 0.732 0.764 0.769 0.758 0.755 )
Rest,2020-11-27 10:24:38.4822,29035,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5842,76,(0.584 0.782 0.762 0.718 0.677 0.663 0.618 0.635 )
MotorImagery,2020-11-27 10:24:40.2647,29162,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7940,77,(0.685 0.700 0.660 0.690 0.726 0.775 0.794 0.616 )
InputWindowChange,2020-11-27 10:24:42.2276,29302,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,21,0.0000,0.0000,Running,4.5721,15,0.5000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-27 10:24:43.3142,29380,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5578,77,(0.558 0.817 0.813 0.782 0.722 0.678 0.625 0.613 )
InputWindowChange,2020-11-27 10:24:48.2279,29731,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,21,0.0000,0.0000,Running,4.5721,15,0.5000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:24:48.2300,29731,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,21,0.0000,0.0000,Running,4.5721,15,0.5000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-27 10:24:53.4229,30103,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6270,78,(0.644 0.666 0.627 0.617 0.608 0.623 0.619 0.607 )
Rest,2020-11-27 10:24:53.5478,30112,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5808,78,(0.644 0.666 0.627 0.620 0.581 0.623 0.619 0.607 )
MotorImagery,2020-11-27 10:24:54.3138,30167,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7602,79,(0.687 0.760 0.634 0.648 0.666 0.666 0.652 0.655 )
Rest,2020-11-27 10:24:55.4410,30247,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5325,79,(0.751 0.727 0.621 0.532 0.817 0.807 0.797 0.789 )
MotorImagery,2020-11-27 10:24:58.2522,30448,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7107,80,(0.693 0.731 0.711 0.651 0.611 0.620 0.621 0.649 )
Rest,2020-11-27 10:24:59.6737,30550,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5882,80,(0.630 0.617 0.588 0.682 0.700 0.701 0.701 0.678 )
InputWindowChange,2020-11-27 10:25:00.2312,30590,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,22,0.0000,0.0000,Running,2.5487,15,0.5000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:25:00.7186,30624,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7038,81,(0.641 0.650 0.645 0.684 0.704 0.624 0.646 0.629 )
InputWindowChange,2020-11-27 10:25:00.7186,30624,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,22,-5.5121,0.0000,Running,2.5487,15,0.5000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:25:00.7196,30624,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,22,-5.5121,0.0000,Running,2.5487,14,0.5333,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:25:02.3472,30741,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5135,81,(0.860 0.851 0.826 0.784 0.724 0.652 0.513 0.866 )
MotorImagery,2020-11-27 10:25:04.0044,30859,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7372,82,(0.704 0.727 0.737 0.660 0.638 0.671 0.715 0.697 )
Rest,2020-11-27 10:25:05.9404,30998,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5900,82,(0.662 0.646 0.627 0.590 0.711 0.720 0.697 0.686 )
MotorImagery,2020-11-27 10:25:07.3604,31100,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6580,83,(0.665 0.699 0.681 0.658 0.628 0.621 0.630 0.627 )
Rest,2020-11-27 10:25:08.4879,31181,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5946,83,(0.767 0.750 0.750 0.709 0.696 0.672 0.595 0.773 )
MotorImagery,2020-11-27 10:25:09.0033,31218,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8638,84,(0.627 0.684 0.696 0.729 0.798 0.821 0.864 0.617 )
Rest,2020-11-27 10:25:10.2837,31309,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5625,84,(0.779 0.687 0.603 0.563 0.908 0.894 0.902 0.860 )
MotorImagery,2020-11-27 10:25:16.8015,31775,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6660,85,(0.666 0.623 0.656 0.667 0.683 0.677 0.689 0.676 )
