Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
InputWindowChange,2020-12-02 13:53:05.8080,40168,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,26,0.0000,0.0000,Running,4.5648,13,0.5667,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:53:06.0702,40187,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7444,44,(0.565 0.570 0.594 0.623 0.620 0.621 0.681 0.744 )
InputWindowChange,2020-12-02 13:53:06.0712,40187,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,26,-5.7365,0.0000,Running,4.5648,13,0.5667,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:53:06.0712,40187,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,26,-5.7365,0.0000,Running,4.5648,12,0.6000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:53:07.4639,40286,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5325,44,(0.816 0.788 0.745 0.701 0.621 0.557 0.557 0.533 )
MotorImagery,2020-12-02 13:53:18.4638,41073,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6368,45,(0.577 0.592 0.629 0.625 0.636 0.627 0.633 0.637 )
Rest,2020-12-02 13:53:19.0893,41118,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5478,45,(0.600 0.548 0.684 0.675 0.657 0.637 0.650 0.629 )
MotorImagery,2020-12-02 13:53:20.6222,41227,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5518,46,(0.634 0.620 0.589 0.552 0.562 0.580 0.611 0.639 )
Rest,2020-12-02 13:53:20.6357,41228,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5026,46,(0.634 0.620 0.589 0.552 0.503 0.580 0.611 0.639 )
MotorImagery,2020-12-02 13:53:21.6655,41302,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5824,47,(0.556 0.556 0.567 0.568 0.569 0.582 0.577 0.564 )
Rest,2020-12-02 13:53:22.1675,41338,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5186,47,(0.585 0.597 0.600 0.619 0.575 0.519 0.595 0.588 )
InputWindowChange,2020-12-02 13:53:23.8104,41456,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,27,0.0000,0.0000,Running,1.3282,12,0.6000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:53:27.7922,41740,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6210,48,(0.601 0.611 0.630 0.621 0.560 0.569 0.616 0.628 )
InputWindowChange,2020-12-02 13:53:27.7927,41740,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,27,-2.0149,0.0000,Running,1.3282,12,0.6000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:53:27.7932,41740,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,27,-2.0149,0.0000,Running,1.3282,11,0.6333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:53:29.1987,41841,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5397,48,(0.611 0.593 0.552 0.540 0.660 0.645 0.615 0.613 )
MotorImagery,2020-12-02 13:53:30.8559,41959,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6688,49,(0.564 0.577 0.604 0.602 0.614 0.641 0.669 0.550 )
Rest,2020-12-02 13:53:31.4959,42005,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4386,49,(0.550 0.439 0.690 0.710 0.657 0.657 0.624 0.608 )
MotorImagery,2020-12-02 13:53:34.2961,42205,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6433,50,(0.562 0.562 0.586 0.646 0.662 0.680 0.667 0.643 )
Rest,2020-12-02 13:53:34.6984,42234,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5327,50,(0.628 0.643 0.615 0.606 0.606 0.576 0.533 0.643 )
MotorImagery,2020-12-02 13:53:39.9331,42609,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6125,51,(0.597 0.622 0.611 0.602 0.602 0.598 0.612 0.550 )
Rest,2020-12-02 13:53:40.5464,42653,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5466,51,(0.636 0.621 0.614 0.597 0.579 0.592 0.601 0.547 )
InputWindowChange,2020-12-02 13:53:41.8141,42743,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,28,0.0000,0.0000,Running,2.3759,11,0.6333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:53:47.8147,43173,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,28,0.0018,0.0000,Running,2.3759,11,0.6333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:53:47.8162,43173,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,28,0.0018,0.0000,Running,2.3759,11,0.6333,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:53:59.8178,44031,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,29,0.0000,0.0000,Running,3.3889,11,0.6333,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:54:01.1264,44125,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6005,52,(0.600 0.603 0.628 0.673 0.682 0.670 0.635 0.608 )
InputWindowChange,2020-12-02 13:54:01.1264,44125,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,29,-4.6921,0.0000,Running,3.3889,11,0.6333,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:54:01.1284,44125,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,29,-4.6921,0.0000,Running,3.3889,10,0.6667,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:54:01.2516,44134,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5304,52,(0.600 0.575 0.530 0.673 0.682 0.670 0.635 0.608 )
GameStopped,2020-12-02 13:54:07.0437,44543,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,30,0.0000,0.0000,Stopped,3.3889,10,0.6667,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
