Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
MotorImagery,2021-05-04 11:12:14.5473,6445,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.3243,23,(0.331 0.340 0.343 0.343 0.342 0.348 0.324 0.315 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-04 11:12:14.6589,6453,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.2941,23,(0.331 0.340 0.343 0.343 0.342 0.348 0.324 0.294 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-04 11:12:15.7172,6529,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.3686,24,(0.365 0.368 0.369 0.318 0.337 0.360 0.365 0.371 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-04 11:12:16.3302,6573,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.2987,24,(0.460 0.396 0.322 0.299 0.381 0.433 0.482 0.480 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-04 11:12:17.7085,6672,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,NULL,NULL,NULL,NULL,Closed,4,0.0118,0.0000,Running,0.0220,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-04 11:12:17.7085,6672,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,NULL,NULL,NULL,NULL,Closed,4,0.0118,0.0000,Running,0.0220,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-04 11:12:17.8753,6684,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.3892,25,(0.323 0.340 0.368 0.388 0.405 0.397 0.389 0.306 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-04 11:12:18.8630,6755,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.2990,25,(0.362 0.331 0.316 0.317 0.303 0.299 0.384 0.390 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-04 11:12:21.9542,6977,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.4958,26,(0.470 0.496 0.320 0.340 0.374 0.392 0.414 0.460 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-04 11:12:23.4861,7087,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.2806,26,(0.358 0.348 0.312 0.281 0.380 0.350 0.346 0.370 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-04 11:12:27.3150,7362,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.3194,27,(0.337 0.342 0.324 0.319 0.311 0.301 0.322 0.322 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-04 11:12:27.7183,7390,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.2886,27,(0.324 0.312 0.289 0.319 0.327 0.336 0.339 0.325 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-04 11:12:29.6960,7521,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,NULL,NULL,NULL,NULL,Open,5,0.0000,0.0000,Running,0.8864,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-04 11:12:31.5051,7650,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,ReceivingData,0.3696,28,(0.391 0.391 0.370 0.354 0.361 0.374 0.381 0.373 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
